,Parcel ID,Property address
8217,451-02-027,"1444 Revere Av San Jose, CA 95118"
8218,451-02-029,"1441 Revere Av San Jose, CA 95118"
8219,451-02-032,"1449 Revere Av San Jose, CA 95118"
8220,451-02-033,"1451 Revere Av San Jose, CA 95118"
8221,451-02-034,"1453 Revere Av San Jose, CA 95118"
8222,451-02-038,"1452 Jeffery Av San Jose, CA 95118"
8223,451-02-039,"1450 Jeffery Av San Jose, CA 95118"
8224,451-02-040,"1446 Jeffery Av San Jose, CA 95118"
8225,451-02-043,"1441 Jeffery Av San Jose, CA 95118"
8226,451-02-047,"1451 Jeffery Av San Jose, CA 95118"
8227,451-02-048,"1453 Jeffery Av San Jose, CA 95118"
8228,451-02-050,"1458 Foxworthy Av San Jose, CA 95118"
8229,451-02-051,"1454 Foxworthy Av San Jose, CA 95118"
8230,451-02-052,"1452 Foxworthy Av San Jose, CA 95118"
8231,451-02-054,"1446 Foxworthy Av San Jose, CA 95118"
8232,451-02-055,"1444 Foxworthy Av San Jose, CA 95118"
8233,451-02-056,"1442 Foxworthy Av San Jose, CA 95118"
8234,451-02-060,"1424 Foxworthy Av San Jose, CA 95118"
8235,451-01-094,"1488 Foxworthy Av San Jose, CA 95118"
8236,451-02-067,"1415 Sieta CT San Jose, CA 95118"
8237,451-02-069,"1429 Jeffery Av San Jose, CA 95118"
8238,451-02-070,"1433 Jeffery Av San Jose, CA 95118"
8239,451-02-071,"1437 Jeffery Av San Jose, CA 95118"
8240,451-02-073,"1434 Jeffery Av San Jose, CA 95118"
8241,451-02-074,"1430 Jeffery Av San Jose, CA 95118"
8242,451-02-075,"1420 Sieta CT San Jose, CA 95118"
8243,451-02-077,"1412 Sieta CT San Jose, CA 95118"
8244,451-02-079,"1404 Sieta CT San Jose, CA 95118"
8245,451-02-080,"1401 Willowtree CT San Jose, CA 95118"
8246,451-02-083,"1413 Willowtree CT San Jose, CA 95118"
8247,451-02-088,"1440 Revere Av San Jose, CA 95118"
8248,451-02-089,"1436 Revere Av San Jose, CA 95118"
8249,451-02-090,"1432 Revere Av San Jose, CA 95118"
8250,451-02-091,"1418 Willowtree CT San Jose, CA 95118"
8251,451-02-092,"1414 Willowtree CT San Jose, CA 95118"
8252,451-02-095,"1402 Willowtree CT San Jose, CA 95118"
8253,451-02-096,"1411 Blackstone Av San Jose, CA 95118"
8254,451-02-097,"1413 Blackstone Av San Jose, CA 95118"
8255,451-02-098,"1417 Blackstone Av San Jose, CA 95118"
8256,451-02-101,"1429 Blackstone Av San Jose, CA 95118"
8257,451-02-102,"1433 Blackstone Av San Jose, CA 95118"
8258,451-02-103,"1437 Blackstone Av San Jose, CA 95118"
8259,451-02-104,"1438 Blackstone Av San Jose, CA 95118"
8260,451-02-105,"1434 Blackstone Av San Jose, CA 95118"
8261,451-02-106,"1430 Blackstone Av San Jose, CA 95118"
8262,451-02-107,"1426 Blackstone Av San Jose, CA 95118"
8263,451-02-111,"1412 Blackstone Av San Jose, CA 95118"
8264,451-02-112,"1411 Hillsdale Av San Jose, CA 95118"
8265,451-02-117,"1429 Hillsdale Av San Jose, CA 95118"
8266,451-02-118,"1433 Hillsdale Av San Jose, CA 95118"
8267,451-02-061,"1418 Foxworthy Av San Jose, CA 95118"
8268,451-02-122,"3128 Cherry Av San Jose, CA 95118"
8269,447-28-032,"1713 Hallmark Ln San Jose, CA 95124"
8270,451-02-124,"3112 Cherry Av San Jose, CA 95118"
8271,451-02-125,"3104 Cherry Av San Jose, CA 95118"
8272,451-02-127,"3080 Cherry Av San Jose, CA 95118"
8273,451-02-129,"3056 Cherry Av San Jose, CA 95118"
8274,451-02-131,"3036 Cherry Av San Jose, CA 95118"
8275,451-02-141,"3055 Jenkins Av San Jose, CA 95118"
8276,451-02-142,"3067 Jenkins Av San Jose, CA 95118"
8277,447-29-016,"1710 Hallmark Ln San Jose, CA 95124"
8278,447-28-052,"1732 Silverwood Dr San Jose, CA 95124"
8279,451-02-145,"3095 Jenkins Av San Jose, CA 95118"
8280,451-02-146,"3103 Jenkins Av San Jose, CA 95118"
8281,451-02-147,"3111 Jenkins Av San Jose, CA 95118"
8282,451-02-150,"3137 Jenkins Av San Jose, CA 95118"
8283,451-03-001,"3148 Jenkins Av San Jose, CA 95118"
8284,447-29-017,"1708 Hallmark Ln San Jose, CA 95124"
8285,434-17-089,"1534 Bird Av San Jose, CA 95125"
8286,451-03-012,"1350 Foxworthy Av San Jose, CA 95118"
8287,451-03-013,"1342 Foxworthy Av San Jose, CA 95118"
8288,451-03-014,"1334 Foxworthy Av San Jose, CA 95118"
8289,451-03-015,"1326 Foxworthy Av San Jose, CA 95118"
8290,451-03-016,"1318 Foxworthy Av San Jose, CA 95118"
8291,451-03-023,"1349 Crestwood Dr San Jose, CA 95118"
8292,451-03-024,"1357 Crestwood Dr San Jose, CA 95118"
8293,451-03-026,"1348 Crestwood Dr San Jose, CA 95118"
8294,451-03-027,"1340 Crestwood Dr San Jose, CA 95118"
8295,451-03-028,"1332 Crestwood Dr San Jose, CA 95118"
8296,451-03-035,"1331 Sierra Mar Dr San Jose, CA 95118"
8297,451-03-036,"1339 Sierra Mar Dr San Jose, CA 95118"
8298,451-03-037,"1347 Sierra Mar Dr San Jose, CA 95118"
8299,451-03-038,"1355 Sierra Mar Dr San Jose, CA 95118"
8300,451-03-039,"1363 Sierra Mar Dr San Jose, CA 95118"
8301,451-02-144,"3087 Jenkins Av San Jose, CA 95118"
8302,451-02-121,"3136 Cherry Av San Jose, CA 95118"
8303,451-03-042,"3075 Woodcrest Dr San Jose, CA 95118"
8304,451-03-043,"3089 Woodcrest Dr San Jose, CA 95118"
8305,451-03-045,"3117 Woodcrest Dr San Jose, CA 95118"
8306,451-03-047,"3145 Woodcrest Dr San Jose, CA 95118"
8307,451-03-048,"1340 Sierra Mar Dr San Jose, CA 95118"
8308,451-03-049,"3073 Woodmont Dr San Jose, CA 95118"
8309,451-03-054,"1343 Hillsdale Av San Jose, CA 95118"
8310,451-03-055,"1357 Hillsdale Av San Jose, CA 95118"
8311,451-03-058,"3104 Woodcrest Dr San Jose, CA 95118"
8312,451-03-060,"3076 Woodcrest Dr San Jose, CA 95118"
8313,451-03-063,"3071 Vistamont Dr San Jose, CA 95118"
8314,451-03-064,"3085 Vistamont Dr San Jose, CA 95118"
8315,451-03-066,"3113 Vistamont Dr San Jose, CA 95118"
8316,451-03-067,"3127 Vistamont Dr San Jose, CA 95118"
8317,451-03-072,"3102 Woodmont Dr San Jose, CA 95118"
8318,451-03-077,"3044 Jenkins Av San Jose, CA 95118"
8319,451-03-078,"3032 Jenkins Av San Jose, CA 95118"
8320,451-03-079,"3020 Jenkins Av San Jose, CA 95118"
8321,451-03-080,"3010 Jenkins Av San Jose, CA 95118"
8322,451-03-081,"1366 Foxworthy Av San Jose, CA 95118"
8323,451-03-082,"1362 Foxworthy Av San Jose, CA 95118"
8324,451-03-086,"1364 Crestwood Dr San Jose, CA 95118"
8325,451-04-001,"1285 Sierra Mar Dr San Jose, CA 95118"
8326,451-04-002,"3040 Vistamont Dr San Jose, CA 95118"
8327,451-04-007,"3004 Vistamont Dr San Jose, CA 95118"
8328,451-04-009,"1276 Foxworthy Av San Jose, CA 95118"
8329,451-04-010,"1272 Foxworthy Av San Jose, CA 95118"
8330,451-04-011,"1268 Foxworthy Av San Jose, CA 95118"
8331,451-04-012,"1264 Foxworthy Av San Jose, CA 95118"
8332,451-04-015,"1252 Foxworthy Av San Jose, CA 95118"
8333,451-04-017,"1244 Foxworthy Av San Jose, CA 95118"
8334,451-04-020,"1232 Foxworthy Av San Jose, CA 95118"
8335,451-04-021,"1228 Foxworthy Av San Jose, CA 95118"
8336,451-04-022,"1229 Willo Mar Dr San Jose, CA 95118"
8337,451-04-023,"1233 Willo Mar Dr San Jose, CA 95118"
8338,451-04-024,"1237 Willo Mar Dr San Jose, CA 95118"
8339,451-04-031,"1265 Willo Mar Dr San Jose, CA 95118"
8340,451-04-033,"1273 Willo Mar Dr San Jose, CA 95118"
8341,451-04-034,"1277 Willo Mar Dr San Jose, CA 95118"
8342,451-04-035,"3031 Seyferth WY San Jose, CA 95118"
8343,451-04-038,"3049 Seyferth WY San Jose, CA 95118"
8344,451-04-039,"1270 Willo Mar Dr San Jose, CA 95118"
8345,451-04-042,"1258 Willo Mar Dr San Jose, CA 95118"
8346,451-04-046,"1242 Willo Mar Dr San Jose, CA 95118"
8347,451-04-047,"1238 Willo Mar Dr San Jose, CA 95118"
8348,451-04-053,"1243 Sierra Mar Dr San Jose, CA 95118"
8349,451-04-055,"1251 Sierra Mar Dr San Jose, CA 95118"
8350,451-04-057,"1259 Sierra Mar Dr San Jose, CA 95118"
8351,451-04-058,"1263 Sierra Mar Dr San Jose, CA 95118"
8352,451-04-060,"1271 Sierra Mar Dr San Jose, CA 95118"
8353,451-05-001,"1280 Sierra Mar Dr San Jose, CA 95118"
8354,451-05-002,"3073 Seyferth WY San Jose, CA 95118"
8355,451-05-003,"3085 Seyferth WY San Jose, CA 95118"
8356,451-05-004,"3097 Seyferth WY San Jose, CA 95118"
8357,451-05-005,"1278 Redcliff Dr San Jose, CA 95118"
8358,451-05-010,"1258 Redcliff Dr San Jose, CA 95118"
8359,451-05-011,"1254 Redcliff Dr San Jose, CA 95118"
8360,451-05-012,"1250 Redcliff Dr San Jose, CA 95118"
8361,451-05-018,"3149 Gardendale Dr San Jose, CA 95118"
8362,451-05-019,"1235 Hillsdale Av San Jose, CA 95118"
8363,451-05-021,"1243 Hillsdale Av San Jose, CA 95118"
8364,451-05-023,"1251 Hillsdale Av San Jose, CA 95118"
8365,451-05-024,"1255 Hillsdale Av San Jose, CA 95118"
8366,451-05-025,"1259 Hillsdale Av San Jose, CA 95118"
8367,451-05-026,"1263 Hillsdale Av San Jose, CA 95118"
8368,451-05-027,"1267 Hillsdale Av San Jose, CA 95118"
8369,451-05-029,"1275 Hillsdale Av San Jose, CA 95118"
8370,451-05-035,"3100 Vistamont Dr San Jose, CA 95118"
8371,451-05-036,"3086 Vistamont Dr San Jose, CA 95118"
8372,451-05-037,"3072 Vistamont Dr San Jose, CA 95118"
8373,451-05-038,"1288 Sierra Mar Dr San Jose, CA 95118"
8374,451-05-040,"1268 Sierra Mar Dr San Jose, CA 95118"
8375,451-05-041,"1264 Sierra Mar Dr San Jose, CA 95118"
8376,451-05-046,"1244 Sierra Mar Dr San Jose, CA 95118"
8377,451-05-047,"1240 Sierra Mar Dr San Jose, CA 95118"
8378,451-05-048,"1236 Sierra Mar Dr San Jose, CA 95118"
8379,451-05-050,"1229 Redcliff Dr San Jose, CA 95118"
8380,451-05-057,"1257 Redcliff Dr San Jose, CA 95118"
8381,451-05-058,"1261 Redcliff Dr San Jose, CA 95118"
8382,451-05-059,"1265 Redcliff Dr San Jose, CA 95118"
8383,451-05-060,"1269 Redcliff Dr San Jose, CA 95118"
8384,451-06-001,"1222 Foxworthy Av San Jose, CA 95118"
8385,451-06-002,"1218 Foxworthy Av San Jose, CA 95118"
8386,451-06-003,"1214 Foxworthy Av San Jose, CA 95118"
8387,451-06-004,"1210 Foxworthy Av San Jose, CA 95118"
8388,451-06-012,"1205 Hillsdale Av San Jose, CA 95118"
8389,451-06-015,"1217 Hillsdale Av San Jose, CA 95118"
8390,451-06-016,"1221 Hillsdale Av San Jose, CA 95118"
8391,451-06-018,"1224 Redcliff Dr San Jose, CA 95118"
8392,451-06-022,"1208 Redcliff Dr San Jose, CA 95118"
8393,451-06-024,"1203 Redcliff Dr San Jose, CA 95118"
8394,451-06-025,"1207 Redcliff Dr San Jose, CA 95118"
8395,451-06-026,"1211 Redcliff Dr San Jose, CA 95118"
8396,451-06-027,"1215 Redcliff Dr San Jose, CA 95118"
8397,451-06-028,"1219 Redcliff Dr San Jose, CA 95118"
8398,451-06-031,"1222 Sierra Mar Dr San Jose, CA 95118"
8399,451-06-032,"1218 Sierra Mar Dr San Jose, CA 95118"
8400,451-06-034,"1210 Sierra Mar Dr San Jose, CA 95118"
8401,451-06-035,"1206 Sierra Mar Dr San Jose, CA 95118"
8402,451-06-036,"1205 Sierra Mar Dr San Jose, CA 95118"
8403,451-06-042,"1224 Willo Mar Dr San Jose, CA 95118"
8404,451-06-043,"1220 Willo Mar Dr San Jose, CA 95118"
8405,451-06-044,"1216 Willo Mar Dr San Jose, CA 95118"
8406,451-06-050,"1211 Willo Mar Dr San Jose, CA 95118"
8407,451-07-002,"1084 Foxworthy Av San Jose, CA 95118"
8408,451-07-003,"3058 Almaden Ex San Jose, CA 95118"
8409,451-07-014,"3076 Almaden Ex San Jose, CA 95118"
8410,451-07-018,"3150 Almaden Ex San Jose, CA 95118"
8411,451-09-008,"3181 Gardendale Dr San Jose, CA 95118"
8412,451-09-009,"3197 Gardendale Dr San Jose, CA 95118"
8413,451-09-014,"3277 Gardendale Dr San Jose, CA 95118"
8414,451-09-015,"3293 Gardendale Dr San Jose, CA 95118"
8415,451-09-017,"3321 Gardendale Dr San Jose, CA 95118"
8416,451-09-018,"3337 Gardendale Dr San Jose, CA 95118"
8417,451-09-019,"3351 Gardendale Dr San Jose, CA 95118"
8418,451-09-020,"3348 Gardendale Dr San Jose, CA 95118"
8419,451-09-021,"3334 Gardendale Dr San Jose, CA 95118"
8420,451-09-022,"3318 Gardendale Dr San Jose, CA 95118"
8421,451-09-029,"3210 Gardendale Dr San Jose, CA 95118"
8422,451-09-030,"3194 Gardendale Dr San Jose, CA 95118"
8423,451-09-031,"3178 Gardendale Dr San Jose, CA 95118"
8424,451-09-032,"3162 Gardendale Dr San Jose, CA 95118"
8425,451-09-033,"3167 Cheshire Dr San Jose, CA 95118"
8426,451-09-035,"3199 Cheshire Dr San Jose, CA 95118"
8427,451-09-036,"3215 Cheshire Dr San Jose, CA 95118"
8428,451-09-038,"3247 Cheshire Dr San Jose, CA 95118"
8429,451-09-039,"3263 Cheshire Dr San Jose, CA 95118"
8430,451-09-040,"3279 Cheshire Dr San Jose, CA 95118"
8431,451-09-041,"3295 Cheshire Dr San Jose, CA 95118"
8432,451-09-049,"3308 Cheshire Dr San Jose, CA 95118"
8433,451-09-061,"1190 Hillsdale Av San Jose, CA 95118"
8434,451-09-064,"3162 Newberry Dr San Jose, CA 95118"
8435,451-09-071,"3292 Cheshire Dr San Jose, CA 95118"
8436,451-09-077,"3180 Cheshire Dr San Jose, CA 95118"
8437,451-09-078,"3164 Cheshire Dr San Jose, CA 95118"
8438,451-09-080,"3212 Cheshire Dr San Jose, CA 95118"
8439,451-10-001,"3373 Almaden Rd San Jose, CA 95118"
8440,451-10-002,"1109 Pembridge Dr San Jose, CA 95118"
8441,451-10-003,"1119 Pembridge Dr San Jose, CA 95118"
8442,451-10-004,"1125 Pembridge Dr San Jose, CA 95118"
8443,451-10-012,"3460 Cheshire Dr San Jose, CA 95118"
8444,451-10-013,"3428 Cheshire Dr San Jose, CA 95118"
8445,451-10-016,"3367 Cheshire Dr San Jose, CA 95118"
8446,451-10-017,"3399 Cheshire Dr San Jose, CA 95118"
8447,451-10-018,"3431 Cheshire Dr San Jose, CA 95118"
8448,451-10-019,"3463 Cheshire Dr San Jose, CA 95118"
8449,451-10-020,"3495 Cheshire Dr San Jose, CA 95118"
8450,451-10-021,"3490 Gardendale Dr San Jose, CA 95118"
8451,451-10-022,"3458 Gardendale Dr San Jose, CA 95118"
8452,451-10-023,"3426 Gardendale Dr San Jose, CA 95118"
8453,451-10-024,"3394 Gardendale Dr San Jose, CA 95118"
8454,451-10-025,"3362 Gardendale Dr San Jose, CA 95118"
8455,451-10-026,"1246 Pembridge Dr San Jose, CA 95118"
8456,451-10-027,"1234 Pembridge Dr San Jose, CA 95118"
8457,451-10-029,"1208 Pembridge Dr San Jose, CA 95118"
8458,451-10-030,"1196 Pembridge Dr San Jose, CA 95118"
8459,451-10-034,"1158 Pembridge Dr San Jose, CA 95118"
8460,451-10-044,"1125 Kimberly Dr San Jose, CA 95118"
8461,451-10-045,"1133 Kimberly Dr San Jose, CA 95118"
8462,451-10-046,"1143 Kimberly Dr San Jose, CA 95118"
8463,451-10-048,"1165 Kimberly Dr San Jose, CA 95118"
8464,451-10-049,"1177 Kimberly Dr San Jose, CA 95118"
8465,451-10-053,"1235 Kimberly Dr San Jose, CA 95118"
8466,451-10-056,"3573 Almaden Rd San Jose, CA 95118"
8467,451-11-001,"1251 Kimberly Dr San Jose, CA 95118"
8468,451-11-002,"1255 Kimberly Dr San Jose, CA 95118"
8469,451-11-004,"1263 Kimberly Dr San Jose, CA 95118"
8470,451-11-005,"1267 Kimberly Dr San Jose, CA 95118"
8471,451-11-007,"1279 Kimberly Dr San Jose, CA 95118"
8472,451-11-010,"1293 Kimberly Dr San Jose, CA 95118"
8473,451-11-011,"1299 Kimberly Dr San Jose, CA 95118"
8474,451-11-014,"3514 Vistamont Dr San Jose, CA 95118"
8475,451-11-015,"3488 Vistamont Dr San Jose, CA 95118"
8476,451-11-016,"3462 Vistamont Dr San Jose, CA 95118"
8477,451-11-018,"3410 Vistamont Dr San Jose, CA 95118"
8478,451-11-019,"3384 Vistamont Dr San Jose, CA 95118"
8479,451-11-020,"3358 Vistamont Dr San Jose, CA 95118"
8480,451-11-021,"3334 Vistamont Dr San Jose, CA 95118"
8481,451-11-023,"1286 Mary Lee WY San Jose, CA 95118"
8482,451-11-024,"1282 Mary Lee WY San Jose, CA 95118"
8483,451-11-025,"3337 Buckingham Dr San Jose, CA 95118"
8484,451-11-034,"1284 Pembridge Dr San Jose, CA 95118"
8485,451-11-035,"1280 Pembridge Dr San Jose, CA 95118"
8486,451-11-037,"1272 Pembridge Dr San Jose, CA 95118"
8487,451-11-038,"1268 Pembridge Dr San Jose, CA 95118"
8488,451-11-039,"1264 Pembridge Dr San Jose, CA 95118"
8489,451-11-040,"1260 Pembridge Dr San Jose, CA 95118"
8490,451-11-041,"1256 Pembridge Dr San Jose, CA 95118"
8491,451-11-043,"3397 Gardendale Dr San Jose, CA 95118"
8492,451-11-045,"3461 Gardendale Dr San Jose, CA 95118"
8493,451-11-050,"3410 Picadilly Dr San Jose, CA 95118"
8494,451-11-053,"3358 Picadilly Dr San Jose, CA 95118"
8495,451-11-054,"3340 Picadilly Dr San Jose, CA 95118"
8496,451-11-055,"3322 Picadilly Dr San Jose, CA 95118"
8497,451-11-056,"3294 Picadilly Dr San Jose, CA 95118"
8498,451-11-059,"3246 Picadilly Dr San Jose, CA 95118"
8499,451-11-060,"3228 Picadilly Dr San Jose, CA 95118"
8500,451-11-061,"3196 Picadilly Dr San Jose, CA 95118"
8501,451-11-064,"3156 Picadilly Dr San Jose, CA 95118"
8502,451-11-071,"3497 Picadilly Dr San Jose, CA 95118"
8503,451-11-072,"3498 Buckingham Dr San Jose, CA 95118"
8504,451-11-073,"3462 Buckingham Dr San Jose, CA 95118"
8505,451-11-074,"3434 Buckingham Dr San Jose, CA 95118"
8506,451-11-075,"3408 Buckingham Dr San Jose, CA 95118"
8507,451-11-077,"3374 Buckingham Dr San Jose, CA 95118"
8508,451-11-078,"3342 Buckingham Dr San Jose, CA 95118"
8509,451-11-080,"1264 Mary Lee WY San Jose, CA 95118"
8510,451-11-084,"3272 Vistamont Dr San Jose, CA 95118"
8511,451-11-085,"3254 Vistamont Dr San Jose, CA 95118"
8512,451-11-097,"1256 Hillsdale Av San Jose, CA 95118"
8513,451-11-098,"1252 Hillsdale Av San Jose, CA 95118"
8514,451-11-099,"1248 Hillsdale Av San Jose, CA 95118"
8515,451-11-100,"1253 Karie Ann WY San Jose, CA 95118"
8516,451-11-103,"1265 Karie Ann WY San Jose, CA 95118"
8517,451-11-104,"1269 Karie Ann WY San Jose, CA 95118"
8518,451-11-105,"1273 Karie Ann WY San Jose, CA 95118"
8519,451-11-106,"1277 Karie Ann WY San Jose, CA 95118"
8520,451-11-107,"1281 Karie Ann WY San Jose, CA 95118"
8521,451-11-108,"1285 Karie Ann WY San Jose, CA 95118"
8522,451-11-109,"1282 Karie Ann WY San Jose, CA 95118"
8523,451-11-110,"1278 Karie Ann WY San Jose, CA 95118"
8524,451-11-112,"1270 Karie Ann WY San Jose, CA 95118"
8525,451-11-114,"1262 Karie Ann WY San Jose, CA 95118"
8526,451-11-115,"1258 Karie Ann WY San Jose, CA 95118"
8527,451-11-116,"1254 Karie Ann WY San Jose, CA 95118"
8528,451-11-117,"1255 Mary Lee WY San Jose, CA 95118"
8529,451-11-118,"1259 Mary Lee WY San Jose, CA 95118"
8530,451-11-120,"1267 Mary Lee WY San Jose, CA 95118"
8531,451-11-122,"1275 Mary Lee WY San Jose, CA 95118"
8532,451-11-124,"1283 Mary Lee WY San Jose, CA 95118"
8533,451-12-002,"3278 Woodmont Dr San Jose, CA 95118"
8534,451-12-008,"3180 Woodmont Dr San Jose, CA 95118"
8535,451-12-012,"3193 Vistamont Dr San Jose, CA 95118"
8536,451-12-013,"3211 Vistamont Dr San Jose, CA 95118"
8537,451-12-014,"3229 Vistamont Dr San Jose, CA 95118"
8538,451-12-015,"3245 Vistamont Dr San Jose, CA 95118"
8539,451-12-017,"3281 Vistamont Dr San Jose, CA 95118"
8540,451-12-021,"3258 Woodcrest Dr San Jose, CA 95118"
8541,451-12-022,"3240 Woodcrest Dr San Jose, CA 95118"
8542,451-12-025,"3188 Woodcrest Dr San Jose, CA 95118"
8543,451-12-026,"3170 Woodcrest Dr San Jose, CA 95118"
8544,451-12-029,"3177 Woodmont Dr San Jose, CA 95118"
8545,451-12-037,"1301 Carlsen WY San Jose, CA 95118"
8546,451-12-039,"1317 Carlsen WY San Jose, CA 95118"
8547,451-12-040,"1327 Carlsen WY San Jose, CA 95118"
8548,451-12-041,"1335 Carlsen WY San Jose, CA 95118"
8549,451-12-042,"1345 Carlsen WY San Jose, CA 95118"
8550,451-12-044,"1363 Carlsen WY San Jose, CA 95118"
8551,451-12-045,"1371 Carlsen WY San Jose, CA 95118"
8552,451-12-046,"1381 Carlsen WY San Jose, CA 95118"
8553,451-12-047,"3390 Jenkins Av San Jose, CA 95118"
8554,451-12-048,"3372 Jenkins Av San Jose, CA 95118"
8555,451-12-049,"3354 Jenkins Av San Jose, CA 95118"
8556,451-12-050,"3336 Jenkins Av San Jose, CA 95118"
8557,451-12-051,"3318 Jenkins Av San Jose, CA 95118"
8558,451-12-053,"3284 Jenkins Av San Jose, CA 95118"
8559,451-12-054,"3264 Jenkins Av San Jose, CA 95118"
8560,451-12-055,"3242 Jenkins Av San Jose, CA 95118"
8561,451-12-059,"3162 Jenkins Av San Jose, CA 95118"
8562,451-12-061,"3171 Woodcrest Dr San Jose, CA 95118"
8563,451-12-065,"3235 Woodcrest Dr San Jose, CA 95118"
8564,451-12-067,"3267 Woodcrest Dr San Jose, CA 95118"
8565,451-12-072,"1358 Mary Lee WY San Jose, CA 95118"
8566,451-12-074,"1340 Mary Lee WY San Jose, CA 95118"
8567,451-12-075,"1330 Mary Lee WY San Jose, CA 95118"
8568,451-02-123,"3120 Cherry Av San Jose, CA 95118"
8569,451-12-077,"1312 Mary Lee WY San Jose, CA 95118"
8570,451-12-080,"3320 Cherry Av San Jose, CA 95118"
8571,451-12-076,"1322 Mary Lee WY San Jose, CA 95118"
8572,451-12-083,"3250 Cherry Av San Jose, CA 95118"
8573,451-12-090,"3197 Jenkins Av San Jose, CA 95118"
8574,451-12-091,"3215 Jenkins Av San Jose, CA 95118"
8575,451-12-092,"3235 Jenkins Av San Jose, CA 95118"
8576,451-12-094,"3275 Jenkins Av San Jose, CA 95118"
8577,451-13-006,"3465 Jenkins Av San Jose, CA 95118"
8578,451-13-009,"3557 Jenkins Av San Jose, CA 95118"
8579,451-13-010,"1396 Lindsay WY San Jose, CA 95118"
8580,451-13-012,"1378 Lindsay WY San Jose, CA 95118"
8581,451-13-013,"1370 Lindsay WY San Jose, CA 95118"
8582,451-13-014,"1360 Lindsay WY San Jose, CA 95118"
8583,451-13-015,"1352 Lindsay WY San Jose, CA 95118"
8584,451-13-016,"1342 Lindsay WY San Jose, CA 95118"
8585,451-13-017,"1334 Lindsay WY San Jose, CA 95118"
8586,451-13-026,"1355 Kimberly Dr San Jose, CA 95118"
8587,451-13-027,"1365 Kimberly Dr San Jose, CA 95118"
8588,451-13-029,"1385 Kimberly Dr San Jose, CA 95118"
8589,451-13-030,"1395 Kimberly Dr San Jose, CA 95118"
8590,451-13-031,"1392 Carlsen WY San Jose, CA 95118"
8591,451-13-032,"1382 Carlsen WY San Jose, CA 95118"
8592,451-13-033,"1374 Carlsen WY San Jose, CA 95118"
8593,451-13-037,"1338 Carlsen WY San Jose, CA 95118"
8594,451-13-043,"1313 Lindsay WY San Jose, CA 95118"
8595,451-13-044,"1323 Lindsay WY San Jose, CA 95118"
8596,451-13-048,"1357 Lindsay WY San Jose, CA 95118"
8597,451-13-049,"1365 Lindsay WY San Jose, CA 95118"
8598,451-13-050,"1373 Lindsay WY San Jose, CA 95118"
8599,451-13-051,"1383 Lindsay WY San Jose, CA 95118"
8600,451-13-052,"1393 Lindsay WY San Jose, CA 95118"
8601,451-13-053,"1401 Kimberly Dr San Jose, CA 95118"
8602,451-13-054,"1405 Kimberly Dr San Jose, CA 95118"
8603,451-13-057,"3522 Cherry Av San Jose, CA 95118"
8604,451-13-059,"3474 Cherry Av San Jose, CA 95118"
8605,451-13-062,"3402 Cherry Av San Jose, CA 95118"
8606,451-13-063,"3378 Cherry Av San Jose, CA 95118"
8607,451-13-064,"3354 Cherry Av San Jose, CA 95118"
8608,451-14-001,"3355 Cherry Av San Jose, CA 95118"
8609,451-14-002,"3379 Cherry Av San Jose, CA 95118"
8610,451-14-003,"3403 Cherry Av San Jose, CA 95118"
8611,451-14-004,"3427 Cherry Av San Jose, CA 95118"
8612,451-14-005,"3451 Cherry Av San Jose, CA 95118"
8613,451-14-006,"3475 Cherry Av San Jose, CA 95118"
8614,451-14-007,"3499 Cherry Av San Jose, CA 95118"
8615,451-14-008,"3523 Cherry Av San Jose, CA 95118"
8616,451-14-010,"3575 Cherry Av San Jose, CA 95118"
8617,451-14-016,"3574 Marks Av San Jose, CA 95118"
8618,451-14-017,"1438 Willowmont Av San Jose, CA 95118"
8619,451-14-018,"1434 Willowmont Av San Jose, CA 95118"
